iso3,country_faostat,eppo_code,scientific_name,biological_class,distribution_status,presence_weight,regulatory_weight,production_tonnes,harvested_area_ha,host_breadth_score,geo_breadth_score,tomato_importance_score,tomato_importance_score_log,iefp_t_integrated,iefp_t_integrated_log_sensitivity,exposure_class_integrated,exposure_class_log_sensitivity
BOL,Bolivia (Plurinational State of),PRDILO,,,J,0.0,0.75,81150.204,5137.2,1.0,0.0,0.003000098732249558,0.6222988267016594,0.0,0.0,baixa,baixa
JAM,Jamaica,PRDILO,,,J,0.0,0.75,26900.6,1446.8,1.0,0.0,0.0008777780282716122,0.5459825215198499,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),PRDILO,,,G,0.0,0.75,822896.0,1808.0,1.0,0.0,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
USA,United States of America,PRDILO,,,B | K | X,1.0,0.75,10932903.8,112002.0,1.0,0.0,0.1398170308826537,0.8697782750919683,0.0,0.0,baixa,baixa
CHL,Chile,PREMLA,,,B,1.0,0.75,818021.918,11961.6,1.0,0.0,0.012093527483006515,0.7170919241590523,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),PREMLA,,,G,0.0,0.75,822896.0,1808.0,1.0,0.0,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
PER,Peru,PREMLA,,,B,1.0,0.75,230072.7,5347.0,1.0,0.0,0.004304953752739774,0.6527879810912316,0.0,0.0,baixa,baixa
HUN,Hungary,PSDMAC,,,T,0.5,0.75,164934.0,1838.0,1.0,0.0,0.0021768830791367446,0.6051325004978212,0.0,0.0,baixa,baixa
PER,Peru,PREMSO,,,B,1.0,0.75,230072.7,5347.0,1.0,0.0,0.004304953752739774,0.6527879810912316,0.0,0.0,baixa,baixa
BOL,Bolivia (Plurinational State of),PREMVO,,,K,0.0,0.75,81150.204,5137.2,1.0,0.0,0.003000098732249558,0.6222988267016594,0.0,0.0,baixa,baixa
COL,Colombia,PREMVO,,,B,1.0,0.75,871160.9820000001,17423.2,1.0,0.0,0.015014015108399876,0.7323663239676623,0.0,0.0,baixa,baixa
ECU,Ecuador,PREMVO,,,A,1.0,0.75,50460.75199999999,1770.2,1.0,0.0,0.0012164675691113752,0.5707660691615649,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),PREMVO,,,G,0.0,0.75,822896.0,1808.0,1.0,0.0,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
VEN,Venezuela (Bolivarian Republic of),PREMVO,,,B,1.0,0.75,185255.81800000003,8499.0,1.0,0.0,0.005377495766512348,0.6634053742493873,0.0,0.0,baixa,baixa
BEN,Benin,PRODER,,,B,1.0,0.75,272327.836,39405.8,1.0,0.0,0.02016959332737183,0.7292881834911371,0.0,0.0,baixa,baixa
CAN,Canada,PRODER,,,T,0.5,0.75,526176.8,6170.4,1.0,0.0,0.007084550578231836,0.6809972570416858,0.0,0.0,baixa,baixa
JPN,Japan,POPIJA,,,A | X,1.0,0.75,696620.0,11100.0,1.0,0.0,0.010715095064102752,0.7099262255883962,0.0,0.0,baixa,baixa
KOR,Republic of Korea,POPIJA,,,J,0.0,0.75,350035.234,5630.2,1.0,0.0,0.0054081056891209095,0.6663413055120093,0.0,0.0,baixa,baixa
LTU,Lithuania,POPIJA,,,H,0.0,0.75,11984.0,618.0,1.0,0.0,0.00037894905687952833,0.4928964597336029,0.0,0.0,baixa,baixa
MLT,Malta,POPIJA,,,K,0.0,0.75,8624.0,0.0,1.0,0.0,0.00014005291855874886,0.5052700747954554,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),POPIJA,,,H,0.0,0.75,822896.0,1808.0,1.0,0.0,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
PRK,Democratic People's Republic of Korea,POPIJA,,,K,0.0,0.75,66482.052,8517.4,1.0,0.0,0.0044214439659569,0.6349146525283587,0.0,0.0,baixa,baixa
PRT,Portugal,POPIJA,,,B | X,1.0,0.75,1665262.0,17432.0,1.0,0.0,0.02146608703597676,0.7504464136739872,0.0,0.0,baixa,baixa
PER,Peru,PREMSA,,,B,1.0,0.75,230072.7,5347.0,1.0,0.0,0.004304953752739774,0.6527879810912316,0.0,0.0,baixa,baixa
CAN,Canada,ZAPRIN,,,C,1.0,0.75,526176.8,6170.4,1.0,0.0,0.007084550578231836,0.6809972570416858,0.0,0.0,baixa,baixa
IDN,Indonesia,PSDMAC,,,K,0.0,0.75,1132943.058,60064.8,1.0,0.0,0.036572620248232206,0.7841819390840926,0.0,0.0,baixa,baixa
IRN,Iran (Islamic Republic of),PSDMAC,,,K,0.0,0.75,3544692.5880000005,79149.6,1.0,0.0,0.06485337593297263,0.8258985993944279,0.0,0.0,baixa,baixa
ISR,Israel,PSDMAC,,,E,0.0,0.75,328436.0,4887.2,1.0,0.0,0.004894115470511612,0.6594788985497866,0.0,0.0,baixa,baixa
ITA,Italy,PSDMAC,,,E,0.0,0.75,6213584.0,100250.0,1.0,0.0,0.09614067539471903,0.850041558885175,0.0,0.0,baixa,baixa
CHN,China,PRODLI,,,A | B | X,1.0,0.75,123061709.666,2190435.4,1.0,0.0,1.0,1.0,0.0,0.0,baixa,baixa
DEU,Germany,PRODLI,,,E,0.0,0.75,103032.0,384.0,1.0,0.0,0.0010116141527935925,0.5358000540621786,0.0,0.0,baixa,baixa
DNK,Denmark,PRODLI,,,E,0.0,0.75,10936.0,30.0,1.0,0.0,0.00010247160986340529,0.3827071747726346,0.0,0.0,baixa,baixa
GBR,United Kingdom of Great Britain and Northern Ireland,PRODLI,,,E,0.0,0.75,70326.016,196.4,1.0,0.0,0.0006605486894344263,0.5011389618760532,0.0,0.0,baixa,baixa
IND,India,PRODLI,,,A | X,1.0,0.75,20834644.6,841798.6,1.0,0.0,0.5528070236103583,0.9602662634909727,0.0,0.0,baixa,baixa
JPN,Japan,PRODLI,,,A | X,1.0,0.75,696620.0,11100.0,1.0,0.0,0.010715095064102752,0.7099262255883962,0.0,0.0,baixa,baixa
MYS,Malaysia,PRODLI,,,A | X,1.0,0.75,204223.694,2178.0,1.0,0.0,0.002650860809253642,0.6171877050392012,0.0,0.0,baixa,baixa
BRA,Brazil,ZAPRIN,,,B | X,1.0,0.75,3965727.4,55568.2,1.0,0.0,0.05752546687540899,0.8163111427765115,0.0,0.0,baixa,baixa
BGD,Bangladesh,ZAPRIN,,,B,1.0,0.75,453260.0,29974.4,1.0,0.0,0.017340605839786992,0.7336559317921919,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),PRODLI,,,E,0.0,0.75,822896.0,1808.0,1.0,0.0,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
NGA,Nigeria,PRODER,,,B,1.0,0.75,3607373.3439999996,910056.4,1.0,0.0,0.4440293742929905,0.9141826086043019,0.0,0.0,baixa,baixa
IND,India,PRODER,,,C,1.0,0.75,20834644.6,841798.6,1.0,0.0,0.5528070236103583,0.9602662634909727,0.0,0.0,baixa,baixa
GRD,Grenada,PRODER,,,C,1.0,0.75,723.0,96.8,1.0,0.0,4.998514148400437e-05,0.34832156111436474,0.0,0.0,baixa,baixa
GAB,Gabon,PRODER,,,B,1.0,0.75,346.068,41.0,1.0,0.0,2.14948805557759e-05,0.2974373879893997,0.0,0.0,baixa,baixa
ECU,Ecuador,PRODER,,,B,1.0,0.75,50460.75199999999,1770.2,1.0,0.0,0.0012164675691113752,0.5707660691615649,0.0,0.0,baixa,baixa
DNK,Denmark,PRODER,,,F,0.0,0.75,10936.0,30.0,1.0,0.0,0.00010247160986340529,0.3827071747726346,0.0,0.0,baixa,baixa
RUS,Russian Federation,POPIJA,,,B,1.0,0.75,2869625.836,77921.4,1.0,0.0,0.058812142390811895,0.8194467699743464,0.0,0.0,baixa,baixa
CMR,Cameroon,PRODER,,,B,1.0,0.75,1198229.508,64224.0,1.0,0.0,0.03899820462989998,0.7881507139988142,0.0,0.0,baixa,baixa
AUT,Austria,ZAPRIN,,,K,0.0,0.75,58094.0,200.0,1.0,0.0,0.0005628659350565593,0.4964619990586406,0.0,0.0,baixa,baixa
CAN,Canada,PRODOR,,,B | X,1.0,0.75,526176.8,6170.4,1.0,0.0,0.007084550578231836,0.6809972570416858,0.0,0.0,baixa,baixa
USA,United States of America,PRODLI,,,B | D | X,1.0,0.75,10932903.8,112002.0,1.0,0.0,0.1398170308826537,0.8697782750919683,0.0,0.0,baixa,baixa
TWN,"China, Taiwan Province of",PRODLI,,,A,1.0,0.75,91694.562,3855.8,1.0,0.0,0.00250174925572971,0.6153915203295057,0.0,0.0,baixa,baixa
SVN,Slovenia,PRODLI,,,G,0.0,0.75,9458.0,218.0,1.0,0.0,0.00017614708178174555,0.44894501868791753,0.0,0.0,baixa,baixa
SVK,Slovakia,PRODLI,,,H,0.0,0.75,18388.0,232.0,1.0,0.0,0.00025503843037444487,0.4697051013742836,0.0,0.0,baixa,baixa
RUS,Russian Federation,PRODLI,,,H,0.0,0.75,2869625.836,77921.4,1.0,0.0,0.058812142390811895,0.8194467699743464,0.0,0.0,baixa,baixa
PYF,French Polynesia,PRODLI,,,B,1.0,0.75,843.266,48.8,1.0,0.0,2.9086778137444056e-05,0.3283426590259064,0.0,0.0,baixa,baixa
NZL,New Zealand,PRODLI,,,B,1.0,0.75,51398.490000000005,435.8,1.0,0.0,0.0006159592522206266,0.5209516887518878,0.0,0.0,baixa,baixa
CHL,Chile,PRODER,,,B,1.0,0.75,818021.918,11961.6,1.0,0.0,0.012093527483006515,0.7170919241590523,0.0,0.0,baixa,baixa
ITA,Italy,RADOSI,,,B,1.0,0.75,6213584.0,100250.0,1.0,0.0,0.09614067539471903,0.850041558885175,0.0,0.0,baixa,baixa
JPN,Japan,RADOSI,,,E,0.0,0.75,696620.0,11100.0,1.0,0.0,0.010715095064102752,0.7099262255883962,0.0,0.0,baixa,baixa
KNA,Saint Kitts and Nevis,RADOSI,,,B,1.0,0.75,133.71800000000002,11.4,1.0,0.0,6.281076518943806e-06,0.22719817209622245,0.0,0.0,baixa,baixa
MYS,Malaysia,RADOSI,,,B | X,1.0,0.75,204223.694,2178.0,1.0,0.0,0.002650860809253642,0.6171877050392012,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),RADOSI,,,B,1.0,0.75,822896.0,1808.0,1.0,0.0,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
POL,Poland,RADOSI,,,D,1.0,0.75,854300.0,7860.0,1.0,0.0,0.010518892047246625,0.7032072542467414,0.0,0.0,baixa,baixa
PRI,Puerto Rico,RADOSI,,,A,1.0,0.75,19674.174,338.4,1.0,0.0,0.0003139715007439651,0.4851119869334218,0.0,0.0,baixa,baixa
PRT,Portugal,RADOSI,,,E,0.0,0.75,1665262.0,17432.0,1.0,0.0,0.02146608703597676,0.7504464136739872,0.0,0.0,baixa,baixa
GBR,United Kingdom of Great Britain and Northern Ireland,PYVV00,Crinivirus flavisolani,virus,F,0.0,1.0,70326.016,196.4,0.01564129301355579,0.058823529411764705,0.0006605486894344263,0.5011389618760532,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),PYVV00,Crinivirus flavisolani,virus,G,0.0,1.0,822896.0,1808.0,0.01564129301355579,0.058823529411764705,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
DEU,Germany,PZSV00,Anulavirus PZSV,virus,G,0.0,1.0,103032.0,384.0,0.011470281543274244,0.0,0.0010116141527935925,0.5358000540621786,0.0,0.0,baixa,baixa
ARG,Argentina,RADOSI,,,D,1.0,0.75,1358764.696,18934.2,1.0,0.0,0.019661937649036645,0.7477475498407059,0.0,0.0,baixa,baixa
AUS,Australia,RADOSI,,,A | B | C | X,1.0,0.75,394038.08999999997,4957.8,1.0,0.0,0.005458975598597841,0.665070990288016,0.0,0.0,baixa,baixa
AUT,Austria,RADOSI,,,G,0.0,0.75,58094.0,200.0,1.0,0.0,0.0005628659350565593,0.4964619990586406,0.0,0.0,baixa,baixa
BEL,Belgium,RADOSI,,,B,1.0,0.75,293306.0,622.0,1.0,0.0,0.0026650928824086574,0.5822672005644689,0.0,0.0,baixa,baixa
NOR,Norway,PSDMS3,Ralstonia solanacearum race 3 (no longer in use),bacteria,H,0.0,1.0,14262.0,39.2,0.004171011470281543,0.5147058823529411,0.0001336712601065154,0.39945172168246457,0.0,0.0,baixa,baixa
BRN,Brunei Darussalam,RADOSI,,,C,1.0,0.75,141.13400000000001,12.0,1.0,0.0,6.614730544647796e-06,0.23039075533764505,0.0,0.0,baixa,baixa
CAN,Canada,RADOSI,,,C,1.0,0.75,526176.8,6170.4,1.0,0.0,0.007084550578231836,0.6809972570416858,0.0,0.0,baixa,baixa
CHE,Switzerland,RADOSI,,,F,0.0,0.75,36543.8,178.6,1.0,0.0,0.00037812679503946564,0.4794927904383896,0.0,0.0,baixa,baixa
CHN,China,RADOSI,,,E | X,0.0,0.75,123061709.666,2190435.4,1.0,0.0,1.0,1.0,0.0,0.0,baixa,baixa
CIV,Côte d'Ivoire,RADOSI,,,A,1.0,0.75,51171.96,4908.4,1.0,0.0,0.002652406413850161,0.6078070036272727,0.0,0.0,baixa,baixa
CRI,Costa Rica,RADOSI,,,A,1.0,0.75,57130.02,1091.2,1.0,0.0,0.0009611827641997228,0.5568460303009553,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),PVH000,Carlavirus chisolani,virus,G,0.0,1.0,822896.0,1808.0,0.0031282586027111575,0.029411764705882353,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
CAN,Canada,PYDV00,Alphanucleorhabdovirus tuberosum,virus,K,0.0,1.0,526176.8,6170.4,0.043795620437956206,0.014705882352941176,0.007084550578231836,0.6809972570416858,0.0,0.0,baixa,baixa
MWI,Malawi,VERTDA,Verticillium dahliae,fungus,K,0.0,1.0,705687.922,28190.6,0.07507820646506778,0.20588235294117646,0.018577381633911143,0.7437917165283847,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),PYDV00,Alphanucleorhabdovirus tuberosum,virus,G,0.0,1.0,822896.0,1808.0,0.043795620437956206,0.014705882352941176,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
SAU,Saudi Arabia,PYDV00,Alphanucleorhabdovirus tuberosum,virus,K,0.0,1.0,650524.858,15228.6,0.043795620437956206,0.014705882352941176,0.012222321092623693,0.7193853185888273,0.0,0.0,baixa,baixa
ATG,Antigua and Barbuda,PYMV00,Begomovirus tuberosi,virus,K,0.0,1.0,72.664,14.0,0.009384775808133473,0.014705882352941176,6.9702123765887885e-06,0.2172127551829398,0.0,0.0,baixa,baixa
BRA,Brazil,PYMV00,Begomovirus tuberosi,virus,K,0.0,1.0,3965727.4,55568.2,0.009384775808133473,0.014705882352941176,0.05752546687540899,0.8163111427765115,0.0,0.0,baixa,baixa
GBR,United Kingdom of Great Britain and Northern Ireland,PYV000,Potato yellowing virus,virus,F,0.0,1.0,70326.016,196.4,0.021897810218978103,0.029411764705882353,0.0006605486894344263,0.5011389618760532,0.0,0.0,baixa,baixa
POL,Poland,XANTAV,Xanthomonas axonopodis pv. vesicatoria (no longer in use),bacteria,H,0.0,1.0,854300.0,7860.0,0.0020855057351407717,0.5588235294117647,0.010518892047246625,0.7032072542467414,0.0,0.0,baixa,baixa
BEN,Benin,RADOSI,,,A,1.0,0.75,272327.836,39405.8,1.0,0.0,0.02016959332737183,0.7292881834911371,0.0,0.0,baixa,baixa
USA,United States of America,RADOSI,,,B | C | E | H | X,1.0,0.75,10932903.8,112002.0,1.0,0.0,0.1398170308826537,0.8697782750919683,0.0,0.0,baixa,baixa
YEM,Yemen,RADOSI,,,C,1.0,0.75,153769.56,8513.4,1.0,0.0,0.0051283913628248304,0.6582732182336166,0.0,0.0,baixa,baixa
ZAF,South Africa,RADOSI,,,B,1.0,0.75,528746.0,8089.2,1.0,0.0,0.007979862179934807,0.690865692514198,0.0,0.0,baixa,baixa
BEL,Belgium,RALSPS,Ralstonia pseudosolanacearum,bacteria,E,0.0,1.0,293306.0,622.0,0.12721584984358708,0.35294117647058826,0.0026650928824086574,0.5822672005644689,0.0,0.0,baixa,baixa
BRA,Brazil,WMSMOV,Orthotospovirus citrullomaculosi,virus,K,0.0,1.0,3965727.4,55568.2,0.01251303441084463,0.029411764705882353,0.05752546687540899,0.8163111427765115,0.0,0.0,baixa,baixa
BEL,Belgium,WMSMOV,Orthotospovirus citrullomaculosi,virus,G,0.0,1.0,293306.0,622.0,0.01251303441084463,0.029411764705882353,0.0026650928824086574,0.5822672005644689,0.0,0.0,baixa,baixa
GRC,Greece,WMCSV0,Begomovirus citrulli,virus,K,0.0,1.0,821918.0,11810.0,0.013555787278415016,0.058823529411764705,0.012056075197990263,0.7167658836049522,0.0,0.0,baixa,baixa
SVK,Slovakia,RALSPS,Ralstonia pseudosolanacearum,bacteria,H,0.0,1.0,18388.0,232.0,0.12721584984358708,0.35294117647058826,0.00025503843037444487,0.4697051013742836,0.0,0.0,baixa,baixa
SVN,Slovenia,RADOSI,,,J,0.0,0.75,9458.0,218.0,1.0,0.0,0.00017614708178174555,0.44894501868791753,0.0,0.0,baixa,baixa
SWE,Sweden,RADOSI,,,E,0.0,0.75,17480.0,44.0,1.0,0.0,0.0001619887548567786,0.4091782166676339,0.0,0.0,baixa,baixa
TTO,Trinidad and Tobago,RADOSI,,,B,1.0,0.75,2013.096,161.4,1.0,0.0,8.990065106687912e-05,0.3950752783277247,0.0,0.0,baixa,baixa
TUR,Türkiye,RADOSI,,,H,0.0,0.75,13443254.6,169401.4,1.0,0.0,0.1863594388651923,0.8904148484451926,0.0,0.0,baixa,baixa
MLT,Malta,CERTCA,,,A,1.0,0.75,8624.0,0.0,1.0,0.0,0.00014005291855874886,0.5052700747954554,0.0,0.0,baixa,baixa
MOZ,Mozambique,CERTCA,,,A,1.0,0.75,1219165.116,51855.6,1.0,0.0,0.03353158140462878,0.780943515590512,0.0,0.0,baixa,baixa
NGA,Nigeria,CERTCA,,,B,1.0,0.75,3607373.3439999996,910056.4,1.0,0.0,0.4440293742929905,0.9141826086043019,0.0,0.0,baixa,baixa
ISR,Israel,RADOSI,,,E,0.0,0.75,328436.0,4887.2,1.0,0.0,0.004894115470511612,0.6594788985497866,0.0,0.0,baixa,baixa
NOR,Norway,CERTCA,,,F,0.0,0.75,14262.0,39.2,1.0,0.0,0.0001336712601065154,0.39945172168246457,0.0,0.0,baixa,baixa
NZL,New Zealand,CERTCA,,,E,0.0,0.75,51398.490000000005,435.8,1.0,0.0,0.0006159592522206266,0.5209516887518878,0.0,0.0,baixa,baixa
POL,Poland,CERTCA,,,D,1.0,0.75,854300.0,7860.0,1.0,0.0,0.010518892047246625,0.7032072542467414,0.0,0.0,baixa,baixa
PRI,Puerto Rico,CERTCA,,,E,0.0,0.75,19674.174,338.4,1.0,0.0,0.0003139715007439651,0.4851119869334218,0.0,0.0,baixa,baixa
PRT,Portugal,CERTCA,,,A | X,1.0,0.75,1665262.0,17432.0,1.0,0.0,0.02146608703597676,0.7504464136739872,0.0,0.0,baixa,baixa
PRY,Paraguay,CERTCA,,,A,1.0,0.75,50436.65,1491.0,1.0,0.0,0.0010890327591740086,0.564585904215279,0.0,0.0,baixa,baixa
ROU,Romania,CERTCA,,,B,1.0,0.75,361214.0,17648.0,1.0,0.0,0.010975718022072107,0.708285335292181,0.0,0.0,baixa,baixa
RUS,Russian Federation,CERTCA,,,E,0.0,0.75,2869625.836,77921.4,1.0,0.0,0.058812142390811895,0.8194467699743464,0.0,0.0,baixa,baixa
DNK,Denmark,RADOSI,,,E,0.0,0.75,10936.0,30.0,1.0,0.0,0.00010247160986340529,0.3827071747726346,0.0,0.0,baixa,baixa
ECU,Ecuador,RADOSI,,,B,1.0,0.75,50460.75199999999,1770.2,1.0,0.0,0.0012164675691113752,0.5707660691615649,0.0,0.0,baixa,baixa
FRA,France,RADOSI,,,B,1.0,0.75,697884.0,6068.0,1.0,0.0,0.008432138175068209,0.6882686951116792,0.0,0.0,baixa,baixa
GBR,United Kingdom of Great Britain and Northern Ireland,RADOSI,,,F,0.0,0.75,70326.016,196.4,1.0,0.0,0.0006605486894344263,0.5011389618760532,0.0,0.0,baixa,baixa
GRD,Grenada,RADOSI,,,A,1.0,0.75,723.0,96.8,1.0,0.0,4.998514148400437e-05,0.34832156111436474,0.0,0.0,baixa,baixa
HRV,Croatia,RADOSI,,,H,0.0,0.75,28104.0,430.0,1.0,0.0,0.0004241659106532799,0.503642195575092,0.0,0.0,baixa,baixa
IND,India,RADOSI,,,A | B | X,1.0,0.75,20834644.6,841798.6,1.0,0.0,0.5528070236103583,0.9602662634909727,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),CERTCA,,,D,1.0,0.75,822896.0,1808.0,1.0,0.0,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
ISL,Iceland,PSEAPE,,,F,0.0,0.75,1284.0,4.0,1.0,0.0,1.2248927143524184e-05,0.25741864843404794,0.0,0.0,baixa,baixa
ISR,Israel,PSEAPE,,,J,0.0,0.75,328436.0,4887.2,1.0,0.0,0.004894115470511612,0.6594788985497866,0.0,0.0,baixa,baixa
LUX,Luxembourg,PSEAPE,,,C,1.0,0.75,104.0,0.0,1.0,0.0,8.444749263746453e-07,0.12973945322835082,0.0,0.0,baixa,baixa
NZL,New Zealand,PSEAPE,,,J,0.0,0.75,51398.490000000005,435.8,1.0,0.0,0.0006159592522206266,0.5209516887518878,0.0,0.0,baixa,baixa
POL,Poland,PSEAPE,,,B,1.0,0.75,854300.0,7860.0,1.0,0.0,0.010518892047246625,0.7032072542467414,0.0,0.0,baixa,baixa
PRT,Portugal,PSEAPE,,,B | X,1.0,0.75,1665262.0,17432.0,1.0,0.0,0.02146608703597676,0.7504464136739872,0.0,0.0,baixa,baixa
RUS,Russian Federation,PSEAPE,,,H,0.0,0.75,2869625.836,77921.4,1.0,0.0,0.058812142390811895,0.8194467699743464,0.0,0.0,baixa,baixa
TUR,Türkiye,PSEAPE,,,A,1.0,0.75,13443254.6,169401.4,1.0,0.0,0.1863594388651923,0.8904148484451926,0.0,0.0,baixa,baixa
USA,United States of America,PSEAPE,,,B | D | E | X,1.0,0.75,10932903.8,112002.0,1.0,0.0,0.1398170308826537,0.8697782750919683,0.0,0.0,baixa,baixa
DEU,Germany,PSECOB,,,T,0.5,0.75,103032.0,384.0,1.0,0.0,0.0010116141527935925,0.5358000540621786,0.0,0.0,baixa,baixa
ECU,Ecuador,PSECOB,,,H,0.0,0.75,50460.75199999999,1770.2,1.0,0.0,0.0012164675691113752,0.5707660691615649,0.0,0.0,baixa,baixa
MEX,Mexico,PSECOB,,,J,0.0,0.75,4263483.324,88381.8,1.0,0.0,0.07489728856849498,0.8350118884549125,0.0,0.0,baixa,baixa
RUS,Russian Federation,PSECOB,,,B | X,1.0,0.75,2869625.836,77921.4,1.0,0.0,0.058812142390811895,0.8194467699743464,0.0,0.0,baixa,baixa
ARG,Argentina,PSTVD0,Pospiviroid fusituberis,viroid,E,0.0,1.0,1358764.696,18934.2,0.07090719499478623,0.39705882352941174,0.019661937649036645,0.7477475498407059,0.0,0.0,baixa,baixa
SVN,Slovenia,PSDMS3,Ralstonia solanacearum race 3 (no longer in use),bacteria,E,0.0,1.0,9458.0,218.0,0.004171011470281543,0.5147058823529411,0.00017614708178174555,0.44894501868791753,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),PYV000,Potato yellowing virus,virus,G,0.0,1.0,822896.0,1808.0,0.021897810218978103,0.029411764705882353,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
SYR,Syrian Arab Republic,PSDMS3,Ralstonia solanacearum race 3 (no longer in use),bacteria,K,0.0,1.0,742004.38,13918.8,0.004171011470281543,0.5147058823529411,0.012368218539911956,0.7198203462144319,0.0,0.0,baixa,baixa
AZE,Azerbaijan,PSEAPE,,,A,1.0,0.75,825045.412,18845.8,1.0,0.0,0.015287876794166193,0.733671593309515,0.0,0.0,baixa,baixa
BRA,Brazil,PSEAPE,,,B | X,1.0,0.75,3965727.4,55568.2,1.0,0.0,0.05752546687540899,0.8163111427765115,0.0,0.0,baixa,baixa
CAN,Canada,PSEAPE,,,D,1.0,0.75,526176.8,6170.4,1.0,0.0,0.007084550578231836,0.6809972570416858,0.0,0.0,baixa,baixa
CHN,China,PSEAPE,,,A | X,1.0,0.75,123061709.666,2190435.4,1.0,0.0,1.0,1.0,0.0,0.0,baixa,baixa
CZE,Czechia,PSEAPE,,,B,1.0,0.75,13864.0,166.0,1.0,0.0,0.00018822575965297218,0.4498600558946686,0.0,0.0,baixa,baixa
ESP,Spain,PSEAPE,,,B | X,1.0,0.75,4252392.0,52460.0,1.0,0.0,0.058436677395416504,0.8161875135645745,0.0,0.0,baixa,baixa
FRA,France,PSEAPE,,,B,1.0,0.75,697884.0,6068.0,1.0,0.0,0.008432138175068209,0.6882686951116792,0.0,0.0,baixa,baixa
IRL,Ireland,PSDMS3,Ralstonia solanacearum race 3 (no longer in use),bacteria,E,0.0,1.0,3602.0,10.0,0.004171011470281543,0.5147058823529411,3.380533873514566e-05,0.314505287052786,0.0,0.0,baixa,baixa
ISR,Israel,PSDMS3,Ralstonia solanacearum race 3 (no longer in use),bacteria,E,0.0,1.0,328436.0,4887.2,0.004171011470281543,0.5147058823529411,0.004894115470511612,0.6594788985497866,0.0,0.0,baixa,baixa
ITA,Italy,PSDMS3,Ralstonia solanacearum race 3 (no longer in use),bacteria,E,0.0,1.0,6213584.0,100250.0,0.004171011470281543,0.5147058823529411,0.09614067539471903,0.850041558885175,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),XANTPF,Xanthomonas euvesicatoria pv. perforans,bacteria,H,0.0,1.0,822896.0,1808.0,0.011470281543274244,0.08823529411764706,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
LTU,Lithuania,PSDMS3,Ralstonia solanacearum race 3 (no longer in use),bacteria,H,0.0,1.0,11984.0,618.0,0.004171011470281543,0.5147058823529411,0.00037894905687952833,0.4928964597336029,0.0,0.0,baixa,baixa
LVA,Latvia,PSDMS3,Ralstonia solanacearum race 3 (no longer in use),bacteria,H,0.0,1.0,5704.0,0.0,0.004171011470281543,0.5147058823529411,9.263240346232647e-05,0.4822255434258713,0.0,0.0,baixa,baixa
MDA,Republic of Moldova,PSDMS3,Ralstonia solanacearum race 3 (no longer in use),bacteria,K,0.0,1.0,34950.6,5565.4,0.004171011470281543,0.5147058823529411,0.002820102693911218,0.6016940970014937,0.0,0.0,baixa,baixa
SWE,Sweden,PSDMS3,Ralstonia solanacearum race 3 (no longer in use),bacteria,E,0.0,1.0,17480.0,44.0,0.004171011470281543,0.5147058823529411,0.0001619887548567786,0.4091782166676339,0.0,0.0,baixa,baixa
NLD,Netherlands (Kingdom of the),XANTAV,Xanthomonas axonopodis pv. vesicatoria (no longer in use),bacteria,H,0.0,1.0,822896.0,1808.0,0.0020855057351407717,0.5588235294117647,0.007505830597178603,0.6493476835840162,0.0,0.0,baixa,baixa
SWE,Sweden,PSTVD0,Pospiviroid fusituberis,viroid,E,0.0,1.0,17480.0,44.0,0.07090719499478623,0.39705882352941174,0.0001619887548567786,0.4091782166676339,0.0,0.0,baixa,baixa
LVA,Latvia,RALSSO,Ralstonia solanacearum species complex,bacteria,H,0.0,1.0,5704.0,0.0,0.18248175182481752,0.8676470588235294,9.263240346232647e-05,0.4822255434258713,0.0,0.0,baixa,baixa
USA,United States of America,PSTVD0,Pospiviroid fusituberis,viroid,E | J,0.0,1.0,10932903.8,112002.0,0.07090719499478623,0.39705882352941174,0.1398170308826537,0.8697782750919683,0.0,0.0,baixa,baixa
